,club,clubId,dayNightTwilight,driversAvailableTime,featureRaceText,meetingClass,meetingCode,meetingStage,meetingStatus,numberOfRaces,scheduledDate,state,tab,track,trackId,trials,ageRestriction,ageSexDescription,alsoEligible,barrierDrawType,claim,claimRestrictionText,discretionaryHandicap,distance,fieldSize,gaitRace,leadTime,marginFirstToSecond,marginSecondToThird,mileRate,monte,raceName,nameShort,notes,overallTime,plannedStartTimestamp,prizemoneyPositions,quarter1,quarter2,quarter3,quarter4,raceClass,raceClassRestriction,raceCode,raceNumber,raceStatus,stakes,startType,trackCondition,age,barrier,beatenMargin,breeder,breederId,broodmareSireId,broodmareSireName,claimingPrice,colour,damId,damName,deadHeatFlag,driverConcessionFlag,driverDOB,driverGender,driverId,driverName,gaitHorse,handicap,horseFoalDate,horseId,horseMileRate,horseOverallTime,lateScratchingFlag,horseName,owner,ownerId,pastThePostPlacing,place,prizemoney,saddlecloth,scratchingFlag,sex,sireId,sireName,startingPriceTote,stewardsCommentsLong,stewardsCommentsShort,trainerDOB,trainerGender,trainerId,trainerName,trainerTitle,trotterInPacersRace,bsp,preplay_last_price_taken,long_stew_unclustered_features,long_stew_clustered_features,has_pir_data,bell_pir,used_sprint_lane,bell_pir_str,was_good_draw,was_bad_draw,bell_pir_list,front_row_binary,numraces_since_known_driver_change,numraces_pair_prior
1374045,Albion Park,851869BC7AFC36D1E055005E00000019,D,2016-10-26 23:00:00+00:00,,C-CLASS,AP281016,RESULTS,PLANNED,7.0,2016-10-28,QLD,True,albion park,851869C7F1D036D1E055005E00000019,False,,,,PBD/C,False,,False,1660.0,8.0,PACERS,3.4,HFHD,2.9,1:56.6,False,QUEST BREAKFAST CREEK APARTMENTS PACE,QUEST BFAST CRK APART PACE,DC.  MC.,2:00.2,2016-10-28 03:42:00+00:00,"[{'place': '1', 'placeAmount': 3417}, {'place': '2', 'placeAmount': 1020}, {'place': '3', 'placeAmount': 510}, {'place': '4', 'placeAmount': 153}, {'place': '5', 'placeAmount': 50}, {'place': '6', 'placeAmount': 50}, {'place': '7', 'placeAmount': 50}, {'place': '8', 'placeAmount': 50}, {'place': '9', 'placeAmount': 50}, {'place': '10', 'placeAmount': 50}, {'place': '11', 'placeAmount': 50}, {'place': '12', 'placeAmount': 50}]",29.0,30.9,29.0,27.9,C-CLASS,C2 To C3. ,APC28101604,3.0,Accepted,5500.0,MS,GOOD,10.0,Fr1,16.9,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:57.786,2:01.497,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,8,8,50.0,1.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,43.5,"pre-race blood sample, behind leader at bell, gave ground over concluding stages",PRB 3 GG,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,93.74,93.74,behind_leader_at_bell|leader_at_bell|pre-race_blood_sample|gave_ground_over_concluding_stages,gave_ground|bell_and_800_leader|bell_and_800_fence_behind_leader,0,['3'],0,['3'],1,0,['3'],1,16,66
1361235,Redcliffe,851869BD405536D1E055005E00000019,N,2016-11-28 23:00:00+00:00,,C-CLASS,RE301116,RESULTS,PLANNED,8.0,2016-11-30,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C/$L3,False,,False,1780.0,10.0,PACERS,11.7,1.2,1.2,1:59.6,False,REDCLIFFE PACEWAY THE BETTER BET PACE,REDCLIFFE P/WAY BETTER BET,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,000 at Albion Park, Menangle or Melton at their last 6 starts.",2:12.2,2016-11-30 08:50:00+00:00,"[{'place': '1', 'placeAmount': 2145}, {'place': '2', 'placeAmount': 640}, {'place': '3', 'placeAmount': 320}, {'place': '4', 'placeAmount': 96}, {'place': '5', 'placeAmount': 50}, {'place': '6', 'placeAmount': 50}, {'place': '7', 'placeAmount': 50}, {'place': '8', 'placeAmount': 50}, {'place': '9', 'placeAmount': 50}, {'place': '10', 'placeAmount': 50}]",29.5,31.1,29.4,30.5,C-CLASS,C1 To C2. ,REC30111610,4.0,Accepted,3501.0,MS,GOOD,10.0,Sr3,5.4,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.923,2:12.643,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,6,6,50.0,9.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,40.7,"3 wide late with trail, 2nd horse 3 wide at bell",3WLT W2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,183.67,183.67,3_wide_late_with_trail|3_wide_late,bell_and_800_and_3_wide_and_1_back|400_neutral,0,['2'],0,[],0,1,['2'],1,17,67
1357491,Redcliffe,851869BD405536D1E055005E00000019,N,2016-12-07 23:00:00+00:00,,B-CLASS,RE091216,RESULTS,PLANNED,9.0,2016-12-09,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/R,False,,False,1780.0,10.0,PACERS,11.5,1.3,SHFHD,1:57.8,False,COMFORT INN NORTHGATE PACE,COMFORT INN NORTHGATE,"DC.  MC.  For horses that haven't won a race with total stake in excess of $4,000 at their past 6 starts.",2:10.2,2016-12-09 08:20:00+00:00,"[{'place': '1', 'placeAmount': 1474}, {'place': '2', 'placeAmount': 440}, {'place': '3', 'placeAmount': 220}, {'place': '4', 'placeAmount': 66}, {'place': '5', 'placeAmount': 50}, {'place': '6', 'placeAmount': 50}, {'place': '7', 'placeAmount': 50}, {'place': '8', 'placeAmount': 50}, {'place': '9', 'placeAmount': 50}, {'place': '10', 'placeAmount': 50}]",29.1,31.1,28.8,29.7,B-CLASS,R4 Or Better. ,REB09121601,2.0,Accepted,2500.0,MS,GOOD,10.0,Fr2,17.3,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:58.916,2:11.530,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,7,7,50.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,55.8,"pre-race blood sample, gate speed, Outside leader, death seat at bell",PRB GS OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,108.12,108.12,gate_speed|outside_leader|death_seat_at_bell|pre-race_blood_sample,showed_early_speed|bell_and_800_and_outside_leader,0,['2'],0,['2'],1,0,['2'],1,18,68
1355333,Redcliffe,851869BD405536D1E055005E00000019,N,2016-12-12 23:00:00+00:00,,C-CLASS,RE141216,RESULTS,PLANNED,7.0,2016-12-14,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,1780.0,8.0,PACERS,11.5,NK,7.6,2:02.5,False,FULL BORE CUP PACE,FULL BORE CUP PACE,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,000 at Albion Park, Menangle or Melton at their last 6 starts.",2:15.5,2016-12-14 09:23:00+00:00,"[{'place': '1', 'placeAmount': 2145}, {'place': '2', 'placeAmount': 640}, {'place': '3', 'placeAmount': 320}, {'place': '4', 'placeAmount': 96}, {'place': '5', 'placeAmount': 50}, {'place': '6', 'placeAmount': 50}, {'place': '7', 'placeAmount': 50}, {'place': '8', 'placeAmount': 50}, {'place': '9', 'placeAmount': 50}, {'place': '10', 'placeAmount': 50}]",31.4,33.8,28.7,30.1,C-CLASS,C1 To C2. ,REC14121604,5.0,Accepted,3501.0,MS,GOOD,10.0,Sr3,0.9,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:02.567,2:15.568,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,2,2,640.0,10.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,9.2,"1st horse 3 wide at bell, 3 wide late",W1 3WL,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,9.32,9.32,3_wide_late|1st_horse_3_wide_at_bell,bell_and_800_and_3_wide_and_outside_leader|400_neutral,0,['1'],0,[],0,1,['1'],1,19,69
1352302,Redcliffe,851869BD405536D1E055005E00000019,N,2016-12-19 23:00:00+00:00,,C-CLASS,RE211216,RESULTS,PLANNED,8.0,2016-12-21,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C/$L3,False,,False,1780.0,9.0,PACERS,11.5,3.0,3.9,2:00.0,False,HUSTLER SUPER Z STAKES PACE,HUSTLER SUPER Z STAKESPACE,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,000 at Albion Park, Menangle or Melton at their last 6 starts.",2:12.8,2016-12-21 08:53:00+00:00,"[{'place': '1', 'placeAmount': 2145}, {'place': '2', 'placeAmount': 640}, {'place': '3', 'placeAmount': 320}, {'place': '4', 'placeAmount': 96}, {'place': '5', 'placeAmount': 50}, {'place': '6', 'placeAmount': 50}, {'place': '7', 'placeAmount': 50}, {'place': '8', 'placeAmount': 50}, {'place': '9', 'placeAmount': 50}, {'place': '10', 'placeAmount': 50}]",30.0,30.0,30.5,30.8,C-CLASS,C2 To C3. ,REC21121604,4.0,Accepted,3501.0,MS,GOOD,10.0,Fr2,12.2,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.848,2:13.667,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,5,5,50.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,9.1,1 out 1 back at bell,4,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,13.0,13.0,1_out_1_back_at_bell,bell_and_800_and_one_out_and_1_back,1,['4'],0,['4'],1,0,['4'],1,20,70
1349728,Redcliffe,851869BD405536D1E055005E00000019,N,2016-12-26 23:00:00+00:00,,C-CLASS,RE281216,RESULTS,PLANNED,7.0,2016-12-28,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,2040.0,10.0,PACERS,30.7,NK,3.8,2:00.5,False,BURWOOD STUD PACE,BURWOOD STUD PACE,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,000 at Albion Park, Menangle or Melton at their last 6 starts.",2:32.8,2016-12-28 08:51:00+00:00,"[{'place': '1', 'placeAmount': 2145}, {'place': '2', 'placeAmount': 640}, {'place': '3', 'placeAmount': 320}, {'place': '4', 'placeAmount': 96}, {'place': '5', 'placeAmount': 50}, {'place': '6', 'placeAmount': 50}, {'place': '7', 'placeAmount': 50}, {'place': '8', 'placeAmount': 50}, {'place': '9', 'placeAmount': 50}, {'place': '10', 'placeAmount': 50}]",30.1,30.2,30.2,31.6,C-CLASS,C1 To C2. ,REC28121609,4.0,Accepted,3501.0,MS,GOOD,10.0,Fr6,14.3,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.391,2:33.879,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,8,8,50.0,6.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,27.0,"3rd horse 3 wide at bell, 3 wide late with trail",W3 3WLT,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,37.32,37.32,3_wide_late_with_trail|3_wide_late,bell_and_800_and_3_wide_and_2_or_3_back|400_neutral,0,['3'],0,[],0,1,['3'],1,21,71
1346679,Redcliffe,851869BD405536D1E055005E00000019,D,2017-01-03 23:00:00+00:00,,B-CLASS,RE050117,RESULTS,PLANNED,6.0,2017-01-05,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/R/$L3,False,,False,1780.0,10.0,PACERS,11.6,NK,1.4,1:58.4,False,MICHAEL MCINALLY PHOTOGRAPHY PACE,DIVIDED CONDITIONS,"DC.  MC.  For horses that haven't won a race with total stake in excess of $4,100 at their past 6 starts.",2:10.9,2017-01-05 07:03:00+00:00,"[{'place': '1', 'placeAmount': 1519}, {'place': '2', 'placeAmount': 485}, {'place': '3', 'placeAmount': 265}, {'place': '4', 'placeAmount': 111}, {'place': '5', 'placeAmount': 95}, {'place': '6', 'placeAmount': 95}, {'place': '7', 'placeAmount': 95}, {'place': '8', 'placeAmount': 95}, {'place': '9', 'placeAmount': 95}, {'place': '10', 'placeAmount': 95}]",29.2,31.8,28.6,29.7,B-CLASS,R4 Or Better. ,REB05011701,6.0,Accepted,2950.0,MS,GOOD,10.0,Fr1,8.4,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:58.936,2:11.552,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,7,7,95.0,1.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,24.7,3rd fence at bell,5,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,70.0,70.0,3rd_fence_at_bell,bell_and_800_fence_behind_leader,0,['5'],0,['5'],1,0,['5'],0,22,72
1343846,Redcliffe,851869BD405536D1E055005E00000019,N,2017-01-09 23:00:00+00:00,,C-CLASS,RE110117,RESULTS,PLANNED,8.0,2017-01-11,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,1780.0,8.0,PACERS,11.8,10.2,2.5,1:58.3,False,STEVIE REDBACK PEST CONTROL PACE,STEVIE REDBACK PEST CONTRO,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,100 at Albion Park, Menangle or Melton at their last 6 starts.",2:10.9,2017-01-11 10:50:00+00:00,"[{'place': '1', 'placeAmount': 2190}, {'place': '2', 'placeAmount': 685}, {'place': '3', 'placeAmount': 365}, {'place': '4', 'placeAmount': 141}, {'place': '5', 'placeAmount': 95}, {'place': '6', 'placeAmount': 95}, {'place': '7', 'placeAmount': 95}, {'place': '8', 'placeAmount': 95}, {'place': '9', 'placeAmount': 95}, {'place': '10', 'placeAmount': 95}]",28.9,30.8,29.2,30.2,C-CLASS,C1 To C2. ,REC11011711,8.0,Accepted,3951.0,MS,GOOD,10.0,Sr2,19.9,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.642,2:12.333,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,5,5,95.0,8.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,9.0,"1 out 2 back at bell, 3 wide late with trail",6 3WLT,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,10.5,10.5,1_out_2_back_at_bell|3_wide_late_with_trail|3_wide_late,bell_and_800_and_one_out_and_2_back|400_neutral,0,['6'],0,['6'],0,1,['6'],0,23,73
1341175,Redcliffe,851869BD405536D1E055005E00000019,N,2017-01-16 23:00:00+00:00,,C-CLASS,RE180117,RESULTS,PLANNED,8.0,2017-01-18,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,1780.0,10.0,PACERS,12.0,1.8,HD,1:59.6,False,STU VALENTINE FOR BLOODSTOCK INSURANCE PACE,STU VALENTINE BLOODSTOCK,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,100 at Albion Park, Menangle or Melton at their last 6 starts.",2:12.2,2017-01-18 07:53:00+00:00,"[{'place': '1', 'placeAmount': 2190}, {'place': '2', 'placeAmount': 685}, {'place': '3', 'placeAmount': 365}, {'place': '4', 'placeAmount': 141}, {'place': '5', 'placeAmount': 95}, {'place': '6', 'placeAmount': 95}, {'place': '7', 'placeAmount': 95}, {'place': '8', 'placeAmount': 95}, {'place': '9', 'placeAmount': 95}, {'place': 'r', 'placeAmount': 95}]",30.5,30.9,29.3,29.5,C-CLASS,C2 To C3. ,REC18011703,2.0,Accepted,3951.0,MS,GOOD,10.0,Fr4,16.1,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.636,2:13.432,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,8,8,95.0,4.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,33.9,"1 out 1 back at bell, raced roughly",4 RR,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,52.31,52.31,raced_roughly|1_out_1_back_at_bell,raced_ungenerously_not_early|bell_and_800_and_one_out_and_1_back,1,['4'],0,['4'],1,0,['4'],1,24,74
1338044,Redcliffe,851869BD405536D1E055005E00000019,N,2017-01-23 23:00:00+00:00,,C-CLASS,RE250117,RESULTS,PLANNED,8.0,2017-01-25,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,2040.0,9.0,PACERS,32.0,2.0,3.8,2:00.6,False,NORTH LAKES SIGNS PACE,NORTH LAKES SIGNS PACE,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,100 at Albion Park, Menangle or Melton at their last 6 starts.",2:32.9,2017-01-25 09:23:00+00:00,"[{'place': '1', 'placeAmount': 2190}, {'place': '2', 'placeAmount': 685}, {'place': '3', 'placeAmount': 365}, {'place': '4', 'placeAmount': 141}, {'place': '5', 'placeAmount': 95}, {'place': '6', 'placeAmount': 95}, {'place': '7', 'placeAmount': 95}, {'place': '8', 'placeAmount': 95}, {'place': '9', 'placeAmount': 95}, {'place': '10', 'placeAmount': 95}]",31.9,30.1,28.6,30.3,C-CLASS,C1 To C2. ,REC25011709,4.0,Accepted,3951.0,MS,GOOD,10.0,Scr,,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,,,True,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,,,,10.0,True,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,,,nan,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,5.8,5.8,nan,,0,[],0,[],0,0,[],0,25,75
1325007,Albion Park,851869BC7AFC36D1E055005E00000019,D,2017-02-22 23:00:00+00:00,Jim McNeil Memorial Trotting Championship - 2nd Round Heats,C-CLASS,AP240217,RESULTS,PLANNED,9.0,2017-02-24,QLD,True,albion park,851869C7F1D036D1E055005E00000019,False,,,,PBD/C,False,,False,1660.0,8.0,PACERS,3.7,1.6,1.9,1:56.5,False,UBET PACE,UBET PACE,DC.  MC.,2:00.2,2017-02-24 02:12:00+00:00,"[{'place': '1', 'placeAmount': 3472}, {'place': '2', 'placeAmount': 1065}, {'place': '3', 'placeAmount': 545}, {'place': '4', 'placeAmount': 198}, {'place': '5', 'placeAmount': 95}, {'place': '6', 'placeAmount': 95}, {'place': '7', 'placeAmount': 95}, {'place': '8', 'placeAmount': 95}, {'place': '9', 'placeAmount': 95}, {'place': '10', 'placeAmount': 95}, {'place': '11', 'placeAmount': 95}, {'place': '12', 'placeAmount': 95}]",28.1,31.3,28.9,28.2,C-CLASS,C1 To C2. ,APC24021705,1.0,Accepted,6040.0,MS,GOOD,10.0,Fr7,19.6,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:57.914,2:01.629,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,8,8,95.0,7.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,100.6,"worked forward, 3 wide early stages, 3 wide middle stages, restrained to rear, 1 out 4 back at bell",WF 3WE 3WM RTR 10,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,242.26,242.26,worked_forward|3_wide_early|3_wide_early_stages|3_wide_middle|1_out_4_back_at_bell|restrained_to_rear,slow_start_restrained|greater_than_2_wide_early|forward|bell_and_800_and_one_out_and_greater_than_3_back|bell_and_800_and_3_wide_and_2_or_3_back,0,['10'],0,['10'],0,1,['10'],0,26,76
1322861,Albion Park,851869BC7AFC36D1E055005E00000019,D,2017-02-26 23:00:00+00:00,,C-CLASS,AP280217,RESULTS,PLANNED,7.0,2017-02-28,QLD,True,albion park,851869C7F1D036D1E055005E00000019,False,,,,PBD/C,False,,False,1660.0,12.0,PACERS,3.4,2.6,3.3,1:55.4,False,UBET PACE,UBET PACE,DC.  MC.,1:59.0,2017-02-28 07:17:00+00:00,"[{'place': '1', 'placeAmount': 4467}, {'place': '2', 'placeAmount': 1365}, {'place': '3', 'placeAmount': 705}, {'place': '4', 'placeAmount': 243}, {'place': '5', 'placeAmount': 95}, {'place': '6', 'placeAmount': 95}, {'place': '7', 'placeAmount': 95}, {'place': '8', 'placeAmount': 95}, {'place': '9', 'placeAmount': 95}, {'place': '10', 'placeAmount': 95}, {'place': '11', 'placeAmount': 95}, {'place': '12', 'placeAmount': 95}]",28.4,30.5,27.8,28.9,C-CLASS,C2 To C3. ,APC28021705,7.0,Accepted,7540.0,MS,GOOD,10.0,Fr4,16.6,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:56.608,2:00.282,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,10,10,95.0,4.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,76.4,1 out 2 back at bell,6,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,374.37,374.37,1_out_2_back_at_bell,bell_and_800_and_one_out_and_2_back,0,['6'],0,['6'],1,0,['6'],0,27,77
1319179,Redcliffe,851869BD405536D1E055005E00000019,N,2017-03-06 23:00:00+00:00,,C-CLASS,RE080317,RESULTS,PLANNED,7.0,2017-03-08,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,1780.0,10.0,PACERS,11.8,HFHD,3.3,1:58.8,False,BURWOOD STUD BUS TRIP 26/03/17 PACE,PACE,"DC.  MC.  Restricted to horses that haven't won a race with total stake more than $4,100 at Albion Park, Menangle or Melton at their last 6 starts.",2:11.4,2017-03-08 08:23:00+00:00,"[{'place': '1', 'placeAmount': 2190}, {'place': '2', 'placeAmount': 685}, {'place': '3', 'placeAmount': 365}, {'place': '4', 'placeAmount': 141}, {'place': '5', 'placeAmount': 95}, {'place': '6', 'placeAmount': 95}, {'place': '7', 'placeAmount': 95}, {'place': '8', 'placeAmount': 95}, {'place': '9', 'placeAmount': 95}, {'place': '10', 'placeAmount': 95}]",29.6,30.4,29.4,30.2,C-CLASS,C1 To C2. ,REC08031710,3.0,Accepted,3951.0,MS,GOOD,10.0,Fr4,16.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.864,2:12.578,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,6,6,95.0,4.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,33.2,"3 wide early stages, Outside leader, death seat at bell",PRS 3WE OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,100.0,100.0,3_wide_early|3_wide_early_stages|outside_leader|death_seat_at_bell,greater_than_2_wide_early|bell_and_800_and_outside_leader,0,['2'],0,['2'],1,0,['2'],1,28,78
